Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
240810205080007,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,194,525,271,"2,49",273276,887154514,280505,890362001,165378,606094697,219621,685975765
240810205080008,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,241,739,307,"2,94",217326,1773979557,23278,1864557185,125447,76478406,17776,99118697
240810205080009,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,0,268,803,3,"2,17",358977,1606067227,370022,161464708,197962,1043783604,271934,1232992301
240810205080010,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,0,405,1073,265,"2,52",399892,2873333097,41421,2917018201,257221,1768240546,333664,2039041234
240810205080011,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,1,91,345,379,"5,81",46502,15611349,54253,13987651,29886,37574154,5915,57192281
240810205080012,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1065,328,"2,68",92614,107677885,104876,10907944,59165,102071576,92166,1286342
240810205080013,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1110,342,"4,1",129281,197746707,135975,198887323,65774,104950621,103811,12618973
240810205080014,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,143,556,389,"4,13",104462,112155841,114908,111361883,60106,71448255,9369,79931532
240810205080015,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,273,959,351,"3,07",101651,151698496,11056,155158082,5462,75564691,8614,92050695
240810205080016,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1147,353,"3,52",107341,122992911,117858,122647165,58732,75585262,96884,87741533
240810205080017,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,289,1061,367,"3,65",7956,43550975,86439,41362031,46841,39768194,74198,42701267
240810205080018,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,283,867,306,"3,16",106411,89002861,126531,80337107,67836,79700946,110598,82654702
240810205080019,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,265,927,35,"3,86",93107,65903203,102379,62961358,53505,43196256,84166,42141646
240810205080020,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,365,1221,335,"3,14",121946,889579121,129015,932151796,6433,345148426,100161,501724102
240810205080021,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,197,686,348,"3,38",108574,270451077,11317,276730989,59658,122311138,9438,160829295
240810205080022,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,109,416,382,"4,1",91156,158825929,102433,167007447,46109,71195819,81895,9727502
240810205080023,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,318,1245,392,"3,72",12869,383302333,139195,400026397,66934,159458917,106157,211339622
240810205080024,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,151,540,358,"3,02",194164,438063583,198099,439153927,108286,289242078,153914,341044253
240810205080025,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,2,33,108,327,"1,08",384836,351641336,42332,219491548,180773,510283858,332033,433457856
240810205080026,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,201,749,373,"4,07",82721,376605784,99563,436873034,43689,154569816,80818,256212993
240810205080027,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,502,1062,212,"1,78",371398,900542889,382052,885640484,253064,79085226,319778,785997895
240810205080028,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,271,863,318,"2,93",138739,256542654,147444,259816967,7262,146676689,115733,183938685
240810205080029,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,319,1146,359,"3,67",89984,91794334,9967,92021969,47454,65798173,89489,86504476
240810205080030,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,7,NA,NA,NA,NA,NA,NA,NA,NA,900,0,900,0
240810205080031,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,3,11,87,791,",29",34545,11172727,475,8928571,27632,3587934,36424,1495403
240810205080032,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,307,952,31,"3,8",156242,438318693,165973,449506171,87315,245656886,126002,305861432
240810205080033,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102006,Areia Preta,1,0,230,805,35,"2,91",173079,459053043,180127,465078597,103692,1632050705,149596,228716469
240810205080035,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102006,Areia Preta,1,0,157,520,331,"2,96",321997,2236814702,348645,2329663824,175618,1130207449,256087,1442971191
240810205080036,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,279,909,326,"3,64",93001,291721106,102558,311978545,49123,127422433,87858,194015141
240810205080037,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,337,1183,351,"3,68",63946,6967639,69292,71803942,3867,41212046,6306,51842195
240810205080038,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,246,962,391,"4,51",64773,177518918,74459,196942699,3925,116435154,67602,181515818
240810205080039,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,276,984,357,"3,31",49552,18581211,6639,13692609,27543,14060937,60432,10967368
240810205080040,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,271,1067,394,"4,56",61185,81158507,72092,87791688,38169,62855065,67715,91558922
240810205080041,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,304,1121,369,"4,19",69184,53509223,74581,53658842,37543,287622,6293,32241809
240810205080042,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,205,755,368,"4,74",89789,74544758,95372,7385169,46761,41636536,6835,46113905
240810205080043,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,131,568,434,"5,75",35402,2967583,53927,35279403,20849,14061943,49599,19219852
240810205080044,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,72,253,351,"3,07",61153,8847183,61153,8847183,35682,11362839,49596,8877418
240810205080045,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,181,713,394,"4,74",52232,22274192,65653,19164744,34596,16875536,59468,14209208
240810205080046,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,146,460,315,"2,38",62975,17797577,65674,16780554,4014,17318012,5869,14423339
240810205080047,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,190,685,361,"2,86",56766,4012823,66991,40508807,35704,24017913,5853,26018525
240810205080048,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,341,1300,381,"4,21",8475,139576989,95695,14715356,45874,65338319,76388,85520799
240810205080049,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,269,784,291,"2,43",739692,2666828264,756567,2599741957,398928,2283184969,554404,2311107801
240810205080052,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,263,571,217,"1,65",650312,6134612154,684128,6222617827,47655,6093054573,593501,6896101703
240810205080053,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,319,908,285,"2,21",635853,3605020468,652209,3591031515,359707,260836247,481533,2905613002
240810205080054,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,297,906,305,"2,6",354876,2951334995,377771,3055625886,193065,1478602499,277887,1893188556
240810205080055,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,269,695,258,"2,24",610303,3332185735,631429,3314066084,383337,2855043219,508305,3151161482
240810205080056,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,240,780,325,"2,72",597318,2939013168,628756,2895841581,313184,1905547161,417769,2105328252
240810205080057,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,320,992,31,"2,49",513453,2834601866,528312,2838142775,27064,1900336013,378731,2250470818
240810205080058,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,3,1,4,4,0,700,0,700,0,600,20000,600,20000
240810205080059,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,342,1092,319,"2,1",673276,14212449653,69988,14588987038,361043,6103224425,481871,7565448503
240810205080060,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,277,845,305,"1,9",518923,2216114892,544477,2185997327,291932,1522029497,401027,1653539965
240810205080063,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,299,951,318,"2,23",75084,4474385013,76361,4452898635,380171,3110921376,526119,3538009188
240810205080065,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,7,NA,NA,NA,NA,NA,NA,NA,NA,480,15300,510,0
240810205080066,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,307,945,308,"2,92",501949,2904525238,540696,2919282969,322218,2035664014,439797,2261731956
240810205080067,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,3,NA,NA,NA,NA,NA,NA,NA,NA,408,182070,680,86700
240810205080068,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,271,787,29,"1,66",522096,1617187901,54003,1575729776,273368,1225648699,380561,1298451426
240810205080069,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,314,758,241,"1,89",410121,1067474741,420843,1050202835,218443,2516684578,41756,3983211019
240810205080070,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,381,1226,322,"2,11",813221,4154855227,855904,4007195503,411734,3037483622,567961,3303034668
240810205080071,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,291,874,3,"1,9",946368,8999273396,962913,91411681803,470376,34687138232,658362,47334328297
240810205080074,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,7,NA,NA,NA,NA,NA,NA,NA,NA,52575,14109225,52575,14109225
240810205080075,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,257,703,274,"1,67",579101,3686973725,652759,3675072235,407625,2855094382,546834,3069341753
240810205080077,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,119,382,321,"2,18",743748,3186853766,776368,3072368365,381576,2416494645,531755,256959718
240810205080078,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,353,1143,324,"2,3",311108,808096131,344267,779982086,185912,647933468,276663,713232882
240810205080079,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,297,1028,346,"2,67",364451,1609651778,373248,1615691314,174308,808137601,257519,979908871
240810205080080,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,327,1128,345,"2,49",474565,2115068594,483435,2111709628,233457,1241139655,320814,1425545384
240810205080081,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,400,1413,353,2,45991,2425083184,479073,2434348101,21715,1331523716,330502,1652326908
240810205080082,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,264,905,343,"2,42",261525,1274731963,266574,1285925237,130333,738048433,207615,101577342
240810205080083,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,678,2461,363,"2,4",626213,3203366185,651185,3168442293,268578,1813009909,38472,2150404491
240810205080084,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,7,NA,NA,NA,NA,NA,NA,NA,NA,50553,2373913,52141,1616483
240810205080085,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102036,Barro Vermelho,1,0,361,1127,312,"2,55",446426,12241571427,483963,13091779252,245133,5925386708,367344,8434194067
240810205080086,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102010,Lagoa Seca,1,0,204,686,336,"2,53",412364,169246274,445092,1681058314,200884,1036642587,340157,1282233427
240810205080087,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102010,Lagoa Seca,1,3,NA,NA,NA,NA,NA,NA,NA,NA,51834,5313479,55239,377033
240810205080088,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102010,Lagoa Seca,1,0,244,741,304,"1,9",269305,1298446061,288203,1335260313,160059,801763558,2219,974667683
240810205080089,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102010,Lagoa Seca,1,0,297,1003,338,"3,13",141808,18639933,149883,184905258,78551,109329097,113025,118360654
240810205080090,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102010,Lagoa Seca,1,0,288,913,317,"2,39",175716,337532207,182037,338169921,102371,224921138,144898,256789664
240810205080091,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102010,Lagoa Seca,1,0,296,962,325,"2,82",145767,416971313,153004,426633892,8355,209658611,118557,256076114
